[0.000000] (-) TimerEvent: {}
[219.861284] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/navigator_status__rosidl_typesupport_introspection_c.h\n'}
[219.861327] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_temp__rosidl_typesupport_introspection_c.h\n'}
[219.861368] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/heater_status__type_support.c\n'}
[219.861416] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/action_request__type_support.c\n'}
[219.861478] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/ulog_stream__type_support.c\n'}
[219.861547] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_controls__rosidl_typesupport_introspection_c.h\n'}
[219.861603] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/generator_status__rosidl_typesupport_introspection_c.h\n'}
[219.861658] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gnss_status__rosidl_typesupport_introspection_c.h\n'}
[219.861708] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_manager_status__type_support.c\n'}
[219.861753] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_attitude__rosidl_typesupport_introspection_c.h\n'}
[219.861795] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gnss_status__type_support.c\n'}
[219.861835] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gyro__type_support.c\n'}
[219.861884] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/message_format_response__rosidl_typesupport_introspection_c.h\n'}
[219.861932] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/cellular_status__type_support.c\n'}
[219.861982] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gpio_out__type_support.c\n'}
[219.862030] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/battery_info__type_support.c\n'}
[219.862074] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_value__rosidl_typesupport_introspection_c.h\n'}
[219.862130] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_roi__type_support.c\n'}
[219.862179] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/register_ext_component_reply__rosidl_typesupport_introspection_c.h\n'}
[219.862225] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_aid_source1d__type_support.c\n'}
[219.862273] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/fuel_tank_status__type_support.c\n'}
[219.862322] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/unregister_ext_component__rosidl_typesupport_introspection_c.h\n'}
[219.862366] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/esc_report__rosidl_typesupport_introspection_c.h\n'}
[219.862410] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gyro_fifo__rosidl_typesupport_introspection_c.h\n'}
[219.862454] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_set_used_request__rosidl_typesupport_introspection_c.h\n'}
[219.862507] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/lateral_control_configuration__rosidl_typesupport_introspection_c.h\n'}
[219.862550] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_outputs__type_support.c\n'}
[219.862603] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_gps_status__type_support.c\n'}
[219.862661] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_status__rosidl_typesupport_introspection_c.h\n'}
[219.862720] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_states__rosidl_typesupport_introspection_c.h\n'}
[219.862783] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/message_format_response__type_support.c\n'}
[219.862847] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/task_stack_info__rosidl_typesupport_introspection_c.h\n'}
[219.862918] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_air_data__rosidl_typesupport_introspection_c.h\n'}
[219.862979] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/onboard_computer_status__rosidl_typesupport_introspection_c.h\n'}
[219.863028] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_imu_status__rosidl_typesupport_introspection_c.h\n'}
[219.863079] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/transponder_report__type_support.c\n'}
[219.863131] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_status_flags__type_support.c\n'}
[219.863199] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/control_allocator_status__type_support.c\n'}
[219.863256] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/logger_status__rosidl_typesupport_introspection_c.h\n'}
[219.863303] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_local_position_setpoint__type_support.c\n'}
[219.863351] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/task_stack_info__type_support.c\n'}
[219.863398] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/hover_thrust_estimate__type_support.c\n'}
[219.863445] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/battery_status__type_support.c\n'}
[219.863516] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/distance_sensor_mode_change_request__rosidl_typesupport_introspection_c.h\n'}
[219.863565] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/adc_report__type_support.c\n'}
[219.863616] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/manual_control_setpoint__type_support.c\n'}
[219.863668] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/airspeed_wind__type_support.c\n'}
[219.863716] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_angular_acceleration_setpoint__rosidl_typesupport_introspection_c.h\n'}
[219.863762] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/follow_target__type_support.c\n'}
[219.863848] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/uavcan_parameter_value__rosidl_typesupport_introspection_c.h\n'}
[219.864012] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_manager_status__rosidl_typesupport_introspection_c.h\n'}
[219.864116] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/power_button_state__type_support.c\n'}
[219.864229] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_accel__type_support.c\n'}
[219.864328] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/led_control__type_support.c\n'}
[219.864458] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/mode_completed__type_support.c\n'}
[219.864773] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/ulog_stream__rosidl_typesupport_introspection_c.h\n'}
[219.865368] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_optical_flow__type_support.c\n'}
[219.865688] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/internal_combustion_engine_control__type_support.c\n'}
[219.865974] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/airspeed__type_support.c\n'}
[219.866134] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_array__rosidl_typesupport_introspection_c.h\n'}
[219.866390] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/distance_sensor__type_support.c\n'}
[219.866540] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_correction__rosidl_typesupport_introspection_c.h\n'}
[219.866687] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/trajectory_setpoint6dof__rosidl_typesupport_introspection_c.h\n'}
[219.866843] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/open_drone_id_system__type_support.c\n'}
[219.867018] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/distance_sensor_mode_change_request__type_support.c\n'}
[219.867392] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_thrust_setpoint__rosidl_typesupport_introspection_c.h\n'}
[219.867479] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/dataman_request__rosidl_typesupport_introspection_c.h\n'}
[219.867535] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/battery_status__rosidl_typesupport_introspection_c.h\n'}
[219.867646] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/geofence_status__rosidl_typesupport_introspection_c.h\n'}
[219.867698] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/qshell_req__type_support.c\n'}
[219.867754] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rpm__rosidl_typesupport_introspection_c.h\n'}
[219.867817] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/system_power__type_support.c\n'}
[219.867901] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_hygrometer__type_support.c\n'}
[219.868116] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/heater_status__rosidl_typesupport_introspection_c.h\n'}
[219.868208] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/autotune_attitude_control_status__type_support.c\n'}
[219.868256] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_device_information__type_support.c\n'}
[219.868395] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/ping__rosidl_typesupport_introspection_c.h\n'}
[219.868501] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/wind__type_support.c\n'}
[219.868614] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_set_value_response__rosidl_typesupport_introspection_c.h\n'}
[219.868794] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/mount_orientation__type_support.c\n'}
[219.868875] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/open_drone_id_self_id__rosidl_typesupport_introspection_c.h\n'}
[219.869011] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rc_parameter_map__type_support.c\n'}
[219.869173] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_uwb__type_support.c\n'}
[219.869281] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_air_data__type_support.c\n'}
[219.869392] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rc_channels__type_support.c\n'}
[219.869494] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_land_detected__rosidl_typesupport_introspection_c.h\n'}
[219.869593] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gpio_in__type_support.c\n'}
[219.869709] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/manual_control_switches__rosidl_typesupport_introspection_c.h\n'}
[219.869806] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/logger_status__type_support.c\n'}
[219.869961] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/iridiumsbd_status__rosidl_typesupport_introspection_c.h\n'}
[219.870052] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/fixed_wing_lateral_guidance_status__rosidl_typesupport_introspection_c.h\n'}
[219.870160] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/cellular_status__rosidl_typesupport_introspection_c.h\n'}
[219.870250] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/dataman_response__type_support.c\n'}
[219.870360] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_command_ack__rosidl_typesupport_introspection_c.h\n'}
[219.870451] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_vect__type_support.c\n'}
[219.870552] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/obstacle_distance__rosidl_typesupport_introspection_c.h\n'}
[219.870643] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/landing_target_innovations__rosidl_typesupport_introspection_c.h\n'}
[219.870733] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_torque_setpoint__rosidl_typesupport_introspection_c.h\n'}
[219.870821] (px4_msgs) StdoutLine: {'line': b'-- Installing: /home/telemaque/Robotics_Lab/ros2_ws/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_local_position__rosidl_typesupport_introspection_c.h\n'}
